EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name
NJD981179047,POHATCONG VALLEY GROUND WATER CONTAMINATION,WARREN COUNTY,WARREN,NJ,ROUTE 643 TO ROUTE 31, 07882 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,3/24/2023,,,,Active,Other,Ground water plume site with no identifiable source,,No,,28.9,No,"POHATCONG VALLEY GROUND WATER CONTAMINAT, BRASS CASTLE - BROADWAY, NEW JERSEY WATER COMPANY (NJD981083116), POHATCONG VALLEY GROUND WATER CONTAMINATION, NEW JERSEY WATER CO (NJD981083116), POHATCONG VALLEY GROUNDWATER CONTAMINATN, WASHINGTON BORO WELL CONTAMINATION",5/1/1985,www.epa.gov/superfund/pohatcong-valley-groundwater,
NYD000511659,POLLUTION ABATEMENT SERVICES,OSWEGO,OSWEGO,NY,703 E. Seneca Street, 13126 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/30/1997,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,,No,"PAS OSWEGO, POLLUTION ABATEMENT SERVICES",10/1/1976,www.epa.gov/superfund/pas,
NJD980769350,POMONA OAKS RESIDENTIAL WELLS,GALLOWAY TOWNSHIP,ATLANTIC,NJ,ROUTES 575 & 30, 08240 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/17/1992,,,,Active,Other,Ground water plume site with no identifiable source,,No,,,No,"POMONA OAKS WELL CONTAMINATION, POMONA OAKS RESIDENTIAL WELLS, POMONA OAKS RESIDENTIAL WELLS",[Blank Date],www.epa.gov/superfund/pomona-oaks,
MO0000958835,POOLS PRAIRIE,NEOSHO,NEWTON,MO,US HWY. 60 AND US HWY. 71, 64850 ,R07,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Manufacturing/Processing/Maintenance,Trucks/ships/trains/aircraft and related components,Department of Defense,No,,50,No,"NEOSHO WELLS, POOLS PRAIRIE, AIR FORCE PLANT #65, ROCKETDYNE TEST AREA, DEPT OF THE ARMY ENGINE TEST AREA NGB - RCRA SITE MOP000038133, FORT CROWDER (EX) MILITARY INSTALLATION, AIR FORCE (EX) PLANT #65, FT. CROWDER, FORMER FORT CROWDER (EX) MILITARY INSTALLATION, CAMP CROWDER, NESHO WELLS, CROWDER COLLEGE TEST SITE",[Blank Date],www.epa.gov/superfund/poolsprairie,
ARD008052508,"POPILE, INC.",EL DORADO,UNION,AR,SOUTHFIELD RD. APPROX. 1/2 MI S OF CITY, 71730 ,R06,Final NPL,No,No,Yes,Yes,Yes,Yes,9/28/2001,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,50.03,No,"POPILE INC., ELDORADO CREOSOTE CO. ELDORADO POLE, POPILE, INC., POPILE, INC., POPILE, INC",[Blank Date],www.epa.gov/superfund/popile,
WA4170090001,PORT HADLOCK DETACHMENT (USNAVY),INDIAN ISLAND,JEFFERSON,WA,Postal Address is unavailable for the Site, 98358 ,R10,Deleted NPL,Yes,No,Yes,Yes,Insufficient Data,Yes,9/29/1997,,,,Active,"Other, Other, Other","Other, Product storage/distribution, Multiple",Department of Defense,No,,,Yes,"USNAVY PORT HADLOCK DETACHMENT NAVAL ORDINANCE CTR PAC DIV, NAVAL UNDERSEA WARFARE ENGINEERING STATION, PORT HADLOCK DETACHMENT (USNAVY), USNAVY - NAVAL UNDERSEA WARFARE ENG STA, PORT HADLOCK DETACHMENT/NAVAL ORDNANCE, INDIAN ISLAND DEPOT, USNAVY PORT HADLOCK DETACHMENT NAVAL ORDNANCE CTR PAC DIV, PORT HADLOCK DETACHMENT (USNAVY), PORT HADLOCK DETACHMENT (USNAVY)",6/1/1981,www.epa.gov/superfund/port-hadlock-detachment,
NYD980654206,PORT WASHINGTON LANDFILL,PORT WASHINGTON,NASSAU,NY,WEST SHORE RD, 11050 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,7/13/2000,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,45.46,No,"PORT WASHINGTON LANDFILL, PORT WASHINGTON LANDFILL",3/1/1982,www.epa.gov/superfund/port-washington-landfill,
UTD980718670,PORTLAND CEMENT (KILN DUST 2 & 3),SALT LAKE CITY,SALT LAKE,UT,1000 SO. REDWOOD ROAD, 84116 ,R08,Final NPL,No,No,Yes,Yes,Yes,Yes,8/18/1998,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,54.4,No,"LONE STAR INDUSTRIES, PORTLAND CEMENT (KILN DUST 2&3) NPL SITE, PORTLAND CEMENT DEBRIS, PORTLAND CEMENT (KILN DUST 2 & 3)",1/1/1983,www.epa.gov/superfund/portland-cement,
ORSFN1002155,PORTLAND HARBOR,PORTLAND,MULTNOMAH,OR,BETWEEN RM 1.9 AND 11.8 IN PORTLAND, 97231 ,R10,Final NPL,No,No,No,No,No,No,,,,,Active,Other,Contaminated sediment site with no identifiable source,,Yes,Confederated Tribes and Bands of the Yakama Nation(Current); Confederated Tribes of the Grand Ronde Community of Oregon(Current); Confederated Tribes of the Warm Springs Reservation of Oregon(Current); Confederated Tribes of the Umatilla Indian Reservation(Current); Confederated Tribes of Siletz Indians of Oregon(Current); Nez Perce Tribe(Current),50,No,"PORTLAND HARBOR, PORTLAND HARBOR",5/2/1997,www.epa.gov/superfund/portland-harbor,
ME7170022019,PORTSMOUTH NAVAL SHIPYARD,KITTERY,YORK,ME,SEAVEY ISLAND, 03904 ,R01,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/26/2019,,,,Active,Manufacturing/Processing/Maintenance,Trucks/ships/trains/aircraft and related components,Department of Defense,No,,,Yes,"PORTSMOUTH NAVAL SHIPYARD, U S NAVY, PORTSMOUTH NAVAL SHIPYARD, US NAVY PORTSMOUTH NAVAL SHIPYARD",2/16/2024,www.epa.gov/superfund/portsmouth,
FLD004061925,POST AND LUMBER PRESERVING CO INC,QUINCY,GADSDEN,FL,20 Post Plant Road, 32351 ,R04,Final NPL,No,No,No,Yes,Insufficient Data,No,,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,36.33,No,"POST & LUMBER PRESERVING CO INC, POST & LUMBER PRESERVING COMPANY INC., POST & LUMBER PRESERVING CO, POST & LUMBER PRESERVING CO INC",9/9/2016,www.epa.gov/superfund/post-and-lumber-preserving,
NCD981023260,POTTER'S SEPTIC TANK SERVICE PITS,MACO,BRUNSWICK,NC,OFF 74-76 NEAR SANDY CREEK & NORTHWEST, 28451 ,R04,Final NPL,No,No,Yes,Yes,Yes,Yes,9/27/2000,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,29.14,No,"POTTER'S SEPTIC TANK SVS PITS, POTTERS SEPTIC TANK, POTTER'S SEPTIC TANK SERVICE PITS, POTTERS SEPTIC TANK, POTTERS PIT, POTTER'S SEPTIC TANK SERVICE PITS",[Blank Date],www.epa.gov/superfund/potters-septic-tank,
OHD000382663,POWELL ROAD LANDFILL,HUBER HEIGHTS,MONTGOMERY,OH,SO SIDE OF POWELL RD 1MI W 202, 45424 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,2/25/2000,,,,Active,Waste Management,Industrial waste landfill,,No,,31.62,No,"POWELL ROAD LDFL, POWELL ROAD LDFL, POWELL ROAD LANDFILL, SCA SERV INC, POWELL ROAD LDFL",5/1/1983,www.epa.gov/superfund/powell-road-landfill,
GAD980496954,POWERSVILLE SITE,BYRON,PEACH,GA,GA HWY 49 N, 31008 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,6/30/1993,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"POWERSVILLE SITE, POWERSVILLE SITE, POWERSVILLE LANDFILL",12/1/1979,www.epa.gov/superfund/powersville-site,
VTD069910354,POWNAL TANNERY,POWNAL,BENNINGTON,VT,ROUTE 346, 05261 ,R01,Final NPL,No,No,Yes,Yes,Yes,Yes,9/30/2004,,,,Active,Manufacturing/Processing/Maintenance,Tanneries,,No,,50,No,"POWNAL TANNERY, POWNAL TANNERY",[Blank Date],www.epa.gov/superfund/pownal,
CTD051316313,PRECISION PLATING CORP.,VERNON,TOLLAND,CT,1050 HARTFORD TURNPIKE ROAD, 06066-4413 ,R01,Final NPL,No,No,No,Yes,Insufficient Data,No,,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,49.1,No,"PRECISION PLATING CORP, PRECISION PLATING CORP., PRECISION PLATING",[Blank Date],www.epa.gov/superfund/precision,
NYD980768774,PREFERRED PLATING CORP.,FARMINGDALE,SUFFOLK,NY,32 ALLEN BLVD, 11735 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/30/1997,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,35.06,No,"PREFERRED PLATING CORP, PREFERRED PLATING CORP.",[Blank Date],www.epa.gov/superfund/preferred-plating,
PAD980508865,PRESQUE ISLE,ERIE,ERIE,PA,ROUTE 6N/PRESQUE ISLE ST PARK, 16505 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,3/8/1988,,,,Active,Other,Unknown,,No,,,No,"PRESQUE ISLE, PRESQUE ISLE GAS WELL, PRESQUE ISLE",7/1/1980,www.epa.gov/superfund/presqueisle,
IND006377048,PRESTOLITE BATTERY DIVISION,VINCENNES,KNOX,IN,US HIGHWAY 41N, 47591 ,R05,Final NPL,No,No,No,Yes,Yes,Yes,5/22/1997,,,,Active,Manufacturing/Processing/Maintenance,Other,,No,,40.63,No,"PRESTOLITE BATTERY DIVISION, ELTRA CORP PRESTOLITE BATTERY DIV, PRESTOLITE BATTERY DIV, PRESTOLITE BATTERY DIV, PRESTOLITE BATTERY DIVISION",[Blank Date],www.epa.gov/superfund/prestolite-battery,
NMD980622773,PREWITT ABANDONED REFINERY,PREWITT,MCKINLEY,NM,US HWY 66, 87045 ,R06,Final NPL,Yes,No,No,Yes,Yes,Yes,8/22/1996,,,,Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,Yes,"Navajo Nation, Arizona, New Mexico, & Utah(Current)",,No,"PETROLEUM PRODUCTS REFINERY, PREWITT ABANDONED REFINERY, PREWITT TAR PITS, PREWITT ABANDONED REFINERY",[Blank Date],www.epa.gov/superfund/prewitt-abandoned-refinery,
PAN000305679,PRICE BATTERY LEAD SMELTER,HAMBURG,BERKS,PA,246 GRAND STREET, 19526 ,R03,Final NPL,No,No,No,No,Yes,No,,,,,Active,"Other, Manufacturing/Processing/Maintenance","Retail/commercial, Other",,No,,37.86,No,"PRICE BATTERY, PRICE BATTERY, PRICE BATTERY SITE",8/14/2002,www.epa.gov/superfund/pricebattery,
NJD070281175,PRICE LANDFILL,PLEASANTVILLE,ATLANTIC,NJ,MILL ROAD, 08232 ,R02,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"PRICE LANDFILL, PRICE SANITARY LANDFILL, PRICE LANDFILL, PRICE LF # 1, PRICE'S PIT, PRICE CHEM DUMP",1/1/1972,www.epa.gov/superfund/price-landfill,
OHD076773712,"PRISTINE, INC.",READING,HAMILTON,OH,410 CAVETT AVENUE, 45215 ,R05,Final NPL,No,No,Yes,Yes,Insufficient Data,Yes,9/30/1998,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,35.25,No,"PRISTINE INC, PRISTINE INC, PRISTINE, INC., PRISTINE INC",[Blank Date],www.epa.gov/superfund/pristine,
PRD000831487,PROTECO,PENUELAS,PENUELAS,PR,ROAD 385 KM 4.4 BO TALLABOA, 00624 ,R02,Final NPL,No,No,No,Insufficient Data,Insufficient Data,No,,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,36.33,No,"RCRA EPA ID PRD091018622, RESOURCES MANAGEMENT INC., PROTECCION TECNICA ECOLOGICA INC., CARBAREON INC, SERVICIOS CARBAREON, SERVICIOS CARBAREON, PROTECCION TECNICA ECOLOGICA",5/17/2018,www.epa.gov/superfund/proteco,PRD091018622 - PROTECCION TECNICA ECOLOGICA
MAD980731483,PSC RESOURCES,PALMER,HAMPDEN,MA,10 WATER ST, 01069 ,R01,Final NPL,No,No,Yes,Yes,Yes,Yes,8/28/1998,,,,Active,Recycling,Waste/used oil,,No,,38.66,No,PSC RESOURCES,11/1/1980,www.epa.gov/superfund/psc,
PAD981939200,PUBLICKER INDUSTRIES INC.,PHILADELPHIA,PHILADELPHIA,PA,3223 S DELAWARE AVENUE, 19148 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,12/2/1997,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"PUBLICKER INDUSTRIES INC, PUBLICKER/CUYAHOGA WRCKNG PLNT, PUBLICKER INDUSTRIES INC., CUYAHOGA *, PUBLICKER INDUSTRIES INC., PUBLICKER INDUSTRIES INC., PUBLICKER INDUSTRIES INC.",9/1/1987,www.epa.gov/superfund/publicker,
NJD981084767,PUCHACK WELL FIELD,PENNSAUKEN TOWNSHIP,CAMDEN,NJ,WEST OF US 130; SOUTH OF STATE HWY 90, 08110 ,R02,Final NPL,No,No,No,Yes,No,No,,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50,No,"PUCHACK WELL FIELD, PUCHACK WELL FIELD",[Blank Date],www.epa.gov/superfund/puchack-wellfield,
WA2170023418,PUGET SOUND NAVAL SHIPYARD COMPLEX,BREMERTON,KITSAP,WA,Postal Address is unavailable for the Site, 98310 ,R10,Final NPL,No,No,No,No,Insufficient Data,Yes,8/22/2007,,,,Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",Department of Defense,Yes,Suquamish Indian Tribe of the Port Madison Reservation(Current),50,Yes,"PUGET SOUND NAVAL SHIPYARD COMPLEX, PCB STORAGE-PUGET SOUND NAVAL SHIPYARD, PUGET SOUND NAVAL SHIPYARD (BREMERTON, PUGET SOUND NAVAL SHIPYARD COMPLEX, BREMERTON NAVAL COMPLEX, CHEMICAL DISPOSAL PIT, PUGET SOUND NAVAL SHIPYARD COMPLEX, USNAVY PUGET SOUND NAVAL SHIPYARD COMPLEX, JACKSON PARK LANDFILL, USNAVY PUGET SOUND NAVAL SHIPYARD COMPLEX, PUGET SOUND NAVAL SHIPYARD COMPLEX, MOORING A",8/1/1979,www.epa.gov/superfund/puget-sound-naval-shipyard,
CAD980736151,"PURITY OIL SALES, INC.",MALAGA,FRESNO,CA,3265 S MAPLE AVE, 93725 ,R09,Final NPL,No,No,No,Yes,Yes,Yes,9/28/2012,,,,Active,Recycling,Waste/used oil,,No,,43.27,No,"PURITY OIL SALES, INC., PURITY OIL SALES, INC, PURITY OIL SALES, PURITY OIL SALES, INC.",[Blank Date],www.epa.gov/superfund/purityoil,
MOD980860555,QUALITY PLATING,SIKESTON,SCOTT,MO,RT 2, 63801 ,R07,Final NPL,No,No,Yes,Yes,Yes,Yes,9/28/1999,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,40.7,No,QUALITY PLATING,[Blank Date],www.epa.gov/superfund/qualityplating,
NJD000606442,QUANTA RESOURCES,EDGEWATER,BERGEN,NJ,ONE RIVER RD, 07020 ,R02,Final NPL,No,No,No,No,No,No,,,,,Active,"Manufacturing/Processing/Maintenance, Multiple, Recycling","Chemicals and allied products, Multiple, Waste/used oil",,No,,50,No,"EDGEWATER TERMINALS, INC., QUANTA RESOURCES, ONE RIVER ROAD FACILITY, HUDSON REFINING, HUDSON OIL REFINING, QUANTA RESOURCES, QUANTA RESOURCES",[Blank Date],www.epa.gov/superfund/quanta-resources,
WAD980511745,QUEEN CITY FARMS,MAPLE VALLEY,KING,WA,S 1/2 SEC 28-MAPLE VALLEY QUAD, 98038 ,R10,Final NPL,Yes,No,Yes,Yes,Yes,Yes,9/9/1997,,,,Active,Waste Management,Industrial waste facility (non-generator),,Yes,Muckleshoot Indian Tribe(Current),,No,"QUEEN CITY DISPOSAL SITE, FOUR-TEK, QUEEN CITY FARMS, QUEEN CITY FARMS",11/23/1979,www.epa.gov/superfund/queen-city-farms,
WAD980639215,QUENDALL TERMINALS,RENTON,KING,WA,4503 LK WASHINGTON BLVD N, 98055 ,R10,Final NPL,No,No,No,No,No,No,,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,Yes,Muckleshoot Indian Tribe(Current),50,No,"QUENDALL TERMINAL, QUENDALL TERMINALS, REILLY TAR & CHEM CORP, QUENDALL TERMINAL",6/9/1981,www.epa.gov/superfund/quendall-terminals,WAD076645183 - QUENDALL TERMINALS
TXD057577579,R & H OIL/TROPICANA ENERGY,SAN ANTONIO,BEXAR,TX,403 SOMERSET ROAD, 78211 ,R06,Proposed NPL,No,No,No,Yes,Yes,No,,,,,Active,"Multiple, Manufacturing/Processing/Maintenance, Recycling","Multiple, Oil and gas refining, Waste/used oil",,No,,50,No,"R & H OIL CO., R & H OIL/TROPICANA, R&H OIL COMPANY, R & H OIL/TROPICANA",4/21/1998,www.epa.gov/superfund/r-h-oil,
NJD047684451,"RADIATION TECHNOLOGY, INC.",ROCKAWAY TOWNSHIP,MORRIS,NJ,108 LAKE DENMARK ROAD, 07866 ,R02,Final NPL,No,No,No,Yes,No,No,,,,,Active,Manufacturing/Processing/Maintenance,Plastics and rubber products,,No,,42.56,No,"RADIATION TECHNOLOGY, INC., RADIATION TECHNOLOGY INC, RADIATION TECHNOLOGY, INC, RADIATION TECHNOLOGY, INC.",4/10/1984,www.epa.gov/superfund/radiation-technology,
NYD001667872,"RADIUM CHEMICAL CO., INC.",QUEENS,QUEENS,NY,66-06 27TH STREET, 11377 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/21/1994,,,,Active,Manufacturing/Processing/Maintenance,Radioactive products,,No,,,No,"RADIUM CHEMICAL CO., INC., RADIUM CHEMICAL COMPANY, RADIUM CHEMICAL CO, RADIUM CHEMICAL CO., INC., RADIUM CHEMICAL",[Blank Date],www.epa.gov/superfund/radium-chemical,
IA0001610963,RAILROAD AVENUE GROUNDWATER CONTAMINATION,WEST DES MOINES,POLK,IA,12TH & MAPLE, 50265 ,R07,Final NPL,No,No,Yes,Yes,Yes,Yes,8/17/2007,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50,No,"RAILROAD AVENUE GROUNDWATER CONTAMINATION SITE, RAILROAD AVE GROUNDWATER CONTAMINATION, RAILROAD AVENUE GROUNDWATER CONTAMINATIO, WEST DES MOINES WS WELL #13",10/4/1996,www.epa.gov/superfund/railroadavenuegroundwater,
FLD984227249,RALEIGH STREET DUMP,TAMPA,HILLSBOROUGH,FL,WESTERN END OF RALEIGH STREET, 33619 ,R04,Final NPL,No,No,Yes,Yes,Yes,Yes,8/12/2014,,,,Active,Waste Management,Illegal disposal/open dump,,No,,50,No,"RALEIGH STREET DUMP SITE, RALEIGH STREET DUMP",12/20/1991,www.epa.gov/superfund/raleigh-street-dump,
CAD981995947,RALPH GRAY TRUCKING CO.,WESTMINSTER,ORANGE,CA,SOWELL AVE & GOLDEN WEST ST, 92683 ,R09,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,8/31/2000,,,,Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,"RALPH GRAY TRUCKING CO., RALPH GRAY TRUCKING CO, WESTMINSTER TRACT #2633, WESTMINSTER TRACT",[Blank Date],www.epa.gov/superfund/ralphgraytrucking,
NCD982096653,RAM LEATHER CARE SITE,CHARLOTTE,MECKLENBURG,NC,15100 ALBEMARLE ROAD, 28227 ,R04,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Other,Retail/commercial,,No,,40.43,No,RAM LEATHER CARE,12/29/1994,www.epa.gov/superfund/ram-leather,
NYD000511493,RAMAPO LANDFILL,RAMAPO,ROCKLAND,NY,RTE 59, 10974 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/29/1997,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,44.73,No,"RAMAPO LANDFILL, RAMAPO LANDFILL ASBESTOS (NYD982181216), RAMAPO LF, RAMAPO LANDFILL ASBESTOS-NYD982181216, RAMAPO LANDFILL (NYD982181216), RAMAPO LANDFILL, RAMAPO LF (NYD982181216)",[Blank Date],www.epa.gov/superfund/ramapo-landfill,
NJN000206276,RARITAN BAY SLAG,OLD BRIDGE TWP/SAYREVILLE,MIDDLESEX,NJ,BAYVIEW DRIVE, 08879 ,R02,Final NPL,No,No,No,Yes,Not a Groundwater Site,No,,,,,Active,Other,Other,,No,,50,No,RARITAN BAY SLAG,7/9/2008,www.epa.gov/superfund/raritan-bay-slag,
MID095402210,RASMUSSEN'S DUMP,BRIGHTON,LIVINGSTON,MI,9040 SPICER RD, 48116 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/25/1995,,,,Active,Waste Management,Industrial waste landfill,,No,,31.8,No,"RASMUSSEN'S DUMP, RASMUSSENS DUMP, RASMUSSEN'S DUMP",[Blank Date],www.epa.gov/superfund/rasmussens-dump,
WVSFN0305428,RAVENSWOOD PCE,RAVENSWOOD,JACKSON,WV,212 WALNUT STREET APPROX., 26164 ,R03,Final NPL,No,No,Yes,Yes,Yes,Yes,5/4/2018,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50,No,RAVENSWOOD PCE GROUND WATER PLUME,11/20/1998,www.epa.gov/superfund/ravenswood,
PAD039017694,RAYMARK,HATBORO,MONTGOMERY,PA,220 JACKSONVILLE RD, 19040 ,R03,Final NPL,No,No,Yes,Yes,Yes,Yes,9/14/1995,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,53.42,No,"JACKSONVILLE ROAD SITE, PENN FASTENERS INC, MILFORD RIVET & MACHINE CO - HATBORO PLT, RAYMARK, RAYMARK",6/1/1981,www.epa.gov/superfund/raymark-pa,
CTD001186618,"RAYMARK INDUSTRIES, INC.",STRATFORD,FAIRFIELD,CT,75 EAST MAIN STREET, 06614 ,R01,Final NPL,No,No,No,No,Yes,No,,,,,Active,Manufacturing/Processing/Maintenance,Trucks/ships/trains/aircraft and related components,,No,,,No,"RAYMARK INDUSTRIES, RAYMARK INDUSTRIES, INC.",1/1/1981,www.epa.gov/superfund/raymark,CTD001186618 - RAYMARK IND INC
CAD009205097,RAYTHEON CORP.,MOUNTAIN VIEW,SANTA CLARA,CA,350 ELLIS ST, 94043 ,R09,Final NPL,No,No,No,Insufficient Data,No,Yes,8/24/1999,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,29.76,No,"RAYTHEON SEMI CONDUCTOR DIVISION, RATHEON (MEW), RAYTHEON CORP, RAYTHEON CORP.",8/1/1980,www.epa.gov/superfund/raytheon,
PRD090370537,RCA DEL CARIBE,BARCELONETA,[Blank County],PR,PR RD #2 KM 59.5, 00617 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/6/2000,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,"RCA DEL CARIBE, RCA DEL CARIBE",[Blank Date],www.epa.gov/superfund/rca-del-caribe,PRD090370537 - R C A DEL CARIBE INC
MAD980520621,"RE-SOLVE, INC.",DARTMOUTH,BRISTOL,MA,N HIXVILLE RD, 02747 ,R01,Final NPL,No,No,Yes,Yes,Yes,Yes,8/19/1998,,,,Active,Recycling,"Chemicals/chemical waste (e.g., solvent recovery)",,No,,47.71,No,"RE-SOLVE, INC., RE-SOLVE, INC.",11/1/1980,www.epa.gov/superfund/resolve,MAD980520621 - RESOLVE SUPERFUND SITE
NCD986187094,REASOR CHEMICAL COMPANY,CASTLE HAYNE,NEW HANOVER,NC,NC 132, 28429 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/25/2007,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,REASOR CHEMICAL COMPANY,[Blank Date],www.epa.gov/superfund/reasor-chemical,
PAD002353969,RECTICON/ALLIED STEEL CORP.,E COVENTRY TWP,CHESTER,PA,RTE 724 & WELLS RD, 19457 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,12/14/1999,,,,Active,"Manufacturing/Processing/Maintenance, Manufacturing/Processing/Maintenance, Manufacturing/Processing/Maintenance","Multiple, Metal fabrication/finishing/coating and allied industries, Electronic/electrical equipment",,No,,,No,"PARKERFORD TCE, ALLIED RECTICON *, ALLIED STEEL CO, RECTICON CORP PARKERFORD FAC, RECTICON/ALLIED STEEL CORP., RECTICON/ALLIED STEEL CORP, ROCKWELL INTERN CORP, RECTICON/ALLIED STEEL, RENTAKIL/ALLIED, RECTICON/ALLIED STEEL CORP.",[Blank Date],www.epa.gov/superfund/recticon,
IAD980632509,RED OAK CITY LANDFILL,RED OAK,MONTGOMERY,IA,US 34 HWY 48 1 MI W ON HWY 34, 51566 ,R07,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,6/21/2001,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"RED OAK CITY LANDFILL, UNION CARBIDE DISPOSAL SS#07X4",[Blank Date],www.epa.gov/superfund/redoaklandfill,
MSD000272385,RED PANTHER CHEMICAL COMPANY,CLARKSDALE,COAHOMA,MS,1201 NORMANDY AVENUE, 38614 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,6/9/2020,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"RED PANTHER CHEMICAL CO, RIVERSIDE CHEM. CO.(NOW RED PANTHER), RED PANTHER CHEMICAL COMPANY, RED PANTHER CHEMICAL CO",11/1/1979,www.epa.gov/superfund/red-panther-chemical,
KYD981469794,RED PENN SANITATION CO. LANDFILL,PEEWEE VALLEY,OLDHAM,KY,SR 362 (ASH AVE), 40014 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/22/2000,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"RED-PENN SANITATION CO. LANDFILL, RED PENN SANITATION CO. LANDFILL, RED PENN SANITATION CO. LANDFILL",[Blank Date],www.epa.gov/superfund/red-penn-sanitation-landfill,
ALD980844385,"REDWING CARRIERS, INC. (SARALAND)",SARALAND,MOBILE,AL,527 US HWY 43, 36571 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/3/2009,,,,Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,"REDWING CARRIERS INC/SARALAND, REDWING CARRIER SITE SARLAND APT, REDWING CARRIERS, INC. (SARALAND)",[Blank Date],www.epa.gov/superfund/redwing-carriers-inc,
PAD980829261,REESER'S LANDFILL,UPPER MACUNGIE TWP,LEHIGH,PA,OLD RTE 22, 18051 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,2/5/1990,,,,Active,Waste Management,Municipal solid waste landfill,,No,,,No,"REESER'S LANDFILL, REESER'S LANDFILL, REESER'S LANDFILL",6/1/1983,www.epa.gov/superfund/reesers,
